203	2.4458567863840344389183844844003644166199856959032302714459228388463830588940153344e-16
204	2.0542933581643056568629001518271561680693875628798184279716258985867421741653698791e-16
205	1.7204143726515474198045126000507173832724236632396813224009449500310723823265894059e-16
206	1.4449243834355128512777846480582256947874304891463333281004167147452507118501489271e-16
207	1.2101373898155115323058275268421209442731814788114583765511095643019029473938121841e-16
208	1.0163144770451481583751945991163549734234772464075923101364083276783132747774192284e-16
209	8.5121236848717473715732021590154828789391357075738855906165000540658279314902999322e-17
210	7.1484424675897288862703512060432556946157194223863803283117338239092552354614801633e-17
211	5.9874416591289174558928408215950333939235026723201548670583514868367162511455366288e-17
212	5.0279974770669684700967914039713495933972081670347241140440616005224074014520498956e-17
213	4.2115717335764569156262588653965036806703600976803725458009777073788217722643156064e-17
214	3.5365432650939100992048971929750755887075298248471582649624083382559201172473379135e-17
215	2.9624202432219481017580894653112431729961250637467421415611972441341498078075352833e-17
216	2.4875005683296258888182547966808606284227795940883129091285864135601568803610394881e-17
217	2.0837677717340572142295288400798618632444823463413062620624125145551285593064431974e-17
218	1.7496358957493992824305675770172779581093824021749810112822398110282845072758853221e-17
219	1.4657275520724377561684656826957119878978991799153313371138745483097714501691593885e-17
220	1.2306440038800329184159284989536706362955265301467545423045167749898591384713188984e-17
221	1.0309953624888266119489582680050281747060139353798390656779703955855687792941625300e-17
222	8.6560041999787281322038186459542718774394683848132717896709016140182712945547173181e-18
223	7.2520320732588260953505229047530396892330678411962977650039668939521088430769034647e-18
224	6.0883936768105949586953817278021304854580564482603323592655300356420605666875067682e-18
225	5.1010817397999873217857971483424554998504326191839590580958779266301972127141748655e-18
226	4.2824098987156319476873981246977292419817036099413850712729270204957169778213652239e-18
227	3.5880990951768208907927546768932061565143440075508053231268503713423396783666159265e-18
228	3.0121318184444529786604202282159619433758957717478478259062044773533770626364316690e-18
229	2.5238652895702909431372528666822730015434927820802626151372939707680056269217708347e-18
230	2.1186535075409905452858839195886871174860964007574751594024863845171467041672882643e-18
231	1.7752827165010599813812136161210229821914915175338559096513119781984896210602327742e-18
232	1.4902053354791286055978326496578710731766009769425849332272818697311564487220718333e-18
233	1.2487298872854122290349786308349129359320340714153441698981928444425357385073214462e-18
234	1.0481718663367891853074190175503670900542809505282291782120863940253601151707158851e-18
235	8.7835308214981480008622433586894226250151889502441618607309176263517793793329752348e-19
236	7.3725730282622081000759950560969027313086503306197536855013970147095646696514992063e-19
237	6.1783059224294398022112518879772445467322505486336912296271127303707567877698017467e-19
238	5.1856817445449329140032037658544602262453927390843030597740087409101831138531447523e-19
239	4.3457962177803763193750161301851374553847989262054822597398719097222076407381398843e-19
240	3.6474791804480358443737546306744216612591108034805103150984059385764301096952672546e-19
241	3.0568138249240594081220916692196596652002585636706756721069615636467280217303365054e-19
242	2.5655469221878760900584195490849855965285232289781615288259816516519497809913637902e-19
243	2.1501478044603859002609155195211089205507603178281843959308235930445998594855731212e-19
244	1.8045431625637987682232090769463791262664456961413068426470424690493535308621608586e-19
245	1.5124023658066226060138503895994680188346991326637939691450940864551093413021580532e-19
246	1.2692721537158257314711711985133960312409405813301489070238783571133905735436738996e-19
247	1.0638149749237518692752541875005337549614506769803335240375486236042782219641198004e-19
248	8.9277575921990499019026812536924440385304051575718777197727806763820130886546860080e-20
249	7.4828076260077508628883658087073146005288870286759797958721735920117740647341843666e-20
250	6.2795739742385422002243113941698621969716023143250696930340706674357157271255053068e-20
251	5.2633566700681300347865616122453373158591942587391230753496151090259872125562547506e-20
252	4.4169056260317310813008631859951478284550120524209950742019119910370548700834905007e-20
253	3.7022076312242606585424537172851926510716717919231873438512729002436199410229497262e-20
254	3.1067492465315961692711898760213437406270444933012084893166206164087971211431650867e-20
255	2.6041050654707263805843747999202690140998920578704460024447628387610071953202581371e-20
256	2.1852162462478356858495931077596424901892701839973923147543462514347631096309975482e-20
257	1.8317069878559837350126999030531567354418266953856667792552957478763666476120215035e-20
258	1.5370315135917512281157397896736596586731092972704020831019552111178217285921897300e-20
259	1.2884076071030561556533344532152659115100781552726836757729842414645974772656741706e-20
260	1.0811134003544301756092082142752237644259321112895809553976664225271100444948049661e-20
261	9.0625485320362181698582823725911459981025260435335758589883057659673546172390088967e-21
262	7.6043106737370723056990774567202678706771883115649696402895723079573453502886970742e-21
263	6.3745158524885820099272514449489200050831607690383905149754875370069295819664656329e-21
264	5.3487040793282106858831414828464493544997810598275276015958682794970687119523742301e-21
265	4.4837755947801505735126837836509647795695845349189277892617551798372804662162213730e-21
266	3.7621612328791167851078777349887353846882227047357620165647991703158412792327126347e-21
267	3.1538449806971193046806814084257977341062119599768254220472642506745412010182013082e-21
268	2.6462224309157335572481566317621768453051847105955424942393726448055818154947705216e-21
269	2.2183835446416524234517609886925484758536450450083439012379839002319720848103655153e-21
270	1.8612957873409345103513274469728276538377366890705470565600075760540381177942645046e-21
271	1.5603885418197169621723143915148388687744998410884367688315243106180528532517096855e-21
272	1.3091956206786483919181215643025679250974957507383899509644606315740377708477872853e-21
273	1.0975610892286023463603091149567443492941375624886984908267253122389389854610854679e-21
274	9.2086038698406124211268290413657346412818423034643141723055069783612282861250419683e-22
275	7.7201278040464080123033716736858932254739264159582460727743050180419995764057267011e-22
276	6.4771377379196731879319624800662257153929789376850831188629889949241409114652524139e-22
277	5.4302537320964200826954999923056639832893599776771423814736996148771142035983337872e-22
278	4.5558830223768635837310398804849718070573510295125401542347966674780618331056566154e-22
279	3.8195799620420767730874501048636146930589682982616190315643452813893728178873213025e-22
280	3.2045133395942095499790974513741526228025190309498807622230974439895621066190928943e-22
281	2.6866490938400039834960373185937324524360036829771668425956613591987958463985372627e-22
282	2.2539884539229601994460678797177973451773316986145220976164186454590107751897375837e-22
283	1.8897578094598376128787845846011160103772443563578193641522714951059455035289066694e-22
284	1.5854091894992586132919293448607122077894404998300533433499530991320358505568652237e-22
285	1.3292333177600543047802714488669164209806972671268142215454984000447537144268713878e-22
286	1.1151444650793739746811233149867199134288478400967642678173985559518886810448342982e-22
287	9.3496673801235993633105044580379135833882809918968887472929759964282890479607213458e-23
288	7.8436999157365856950928739043073223152619778517214936014626280899666608177607231563e-23
289	6.5764417954003809812648776591243521431666909843054979281153828201876506370117512743e-23
290	5.5171002965139449890292782273072273439710720757778367879677796173518696759325825737e-23
291	4.6257875499736549495667657263354579628559795912307203482253106362282252499395879823e-23
292	3.8806176774751729448797440698534341540902141826501463094370520843948096168374966547e-23
293	3.2537207119580471448086552140588961462513567166029309623054651763666025541662941346e-23
294	2.7295490507305184870352086795904835635370362766271638792049272102793238494516380725e-23
295	2.2886256025526959110371213287951770488560162067433723482439184259496282152915913333e-23
296	1.9199106285856952460261854704096360461202525470938031828585131558991915754021186472e-23
297	1.6097896379666911900718855028978408298590046963400025468021094419133121883057264278e-23
298	1.3504272240813486203274195907490326052623442029549997777609133023087528903250192142e-23
299	1.1323049412130282566640792590387659685654054025074544739369977026136685459144780656e-23
300	9.4986397324554156473114139265564055298862842430360270989011019633337395468990114685e-24
301	7.9644828379127370094649389435061353356239769091568071998342003982120752464794520607e-24
302	6.6811574206029430450724539405174127127580425177338572067256399092425388671433468746e-24
303	5.6021104375129088922000194370671815920171040625324309936199306349519138196073438908e-24
304	4.6993960624562348339981300964389085980966383996902919633477857665193842773368472962e-24
305	3.9404485555883102035162527436125297234149901296524177841517312294701349547651579358e-24
306	3.3054641083292324171168544117043436701004243089275391247625026301384726398425945054e-24
307	2.7716575600809873685764018335293768857805264896175990540769762583773801930845715637e-24
308	2.3249996624840688168700634677605912452801607189017488761821930806124558937359182260e-24
309	1.9495456063704267039933932888184546116200411687598861817149252164973066584759677011e-24
310	1.6353600785049031529026566712477724882831357952822561091619305267182827699021270427e-24
311	1.3712831739135391806801511147905335833988911371873341151442219721916687441658906670e-24
312	1.1502809748659854137353200108879439571060725248606313784589658017897635052138826129e-24
313	9.6454127881746671978180380938395694076380303879483504066879081624763844612003286631e-25
314	8.0908570384476538529974146770407352012026171343191290662907980506197881568691531717e-25
315	6.7844464140156640544683301724634412482283389786708183817457958069858068889883089084e-25
316	5.6909551375979110857721769435563542482098820519937367289550827671185679966158335107e-25
317	4.7720825090235189625958412102407511613087242939938008343077089980047479471312459936e-25
318	4.0029101213874577949858555488117760387275380973483172172999667460432006145703202558e-25
319	3.3566140141660980702332869151691274411615665666951764367301367657490789033550638700e-25
320	2.8155714731786437143152801606663586085680612096226412313053149643462078045387921029e-25
321	2.3609935336508839772913134502252116958574251601524401399171290168485908330678001750e-25
322	1.9804200430884509763973910650997242020768077590500262662842834419794209440459184108e-25
323	1.6606883116100914749635877841542041831565739201767458122055526858845933125333955973e-25
324	1.3929903483589701219617730379381532598337404752577531171488802833905390199490955857e-25
325	1.1681037010651394874177898876488062890216595353050195760205577540408215809026672765e-25
326	9.7980339037636853657671816360439917420171783379639984950158498006604537582919928332e-26
327	8.2162683055211505029637621494416124061009120370586995046985367171234948369195418197e-26
328	6.8917545770254722217023071082880871130511686969465347354819698396609281403389725938e-26
329	5.7792006075285917622656364305690290344748334180983007911162847945219806073512125708e-26
330	4.8475321975560287180984675198703500112565536609874480208643788831440105325559169633e-26
331	4.0650030269861452524426677764681559397043609993140845549619696907849429157023766717e-26
332	3.4096643883015578139249016770542272570006172460043665854833834964390764619058999499e-26
333	2.8592618195539209205667901652626456221530151804963865618857292117119784756383172482e-26
334	2.3982949672481381819679420203730627278699899898966736168197098726103305680485278940e-26
335	2.0111614096446777352720879587395606731829873330699746347957020292207935247074785277e-26
336	1.6869165087955066071821434319672117163867929752743964420537237910163881886229186367e-26
337	1.4146202852843978882898617729178012170744589015301694813738168611380519665113164904e-26
338	1.1865460817381807049406893574967811826822043445987720216787571750791628491982057194e-26
339	9.9502224452299187459859108055541458874932246467820331028586436258975277291458006580e-27
340	8.3459476893459274398297607965643681615603349688369962973463937580271324738167865743e-27
341	6.9988333739344256748140181986792328501800270841534211881993838963445012621084997861e-27
342	5.8703870148349519546928012235377485513069257913690879784300085393672911194718251664e-27
343	4.9228712297674992033930138451569961809681224464201981550977075316366997272809329775e-27
344	4.1291231411143096237993839652997180854824006547127645737370927740886049355131615907e-27
345	3.4626712154166305308248137351031901838709615816945256001297069065191709961121854561e-27
346	2.9043500607337627514961264923682385276986099193395540031907304678070313376269660918e-27
347	2.4355889686851556409167090941644880541704741860338330419826419677554984308599583698e-27
348	2.0428670805115064318472229956896236825729559757314656381729212748314585753745818270e-27
349	1.7131551739299824596397884461033702787730615953191766966419059746017098936231921467e-27
350	1.4369156750574119317475863524120369313036749733137981931293896202201847597582608731e-27
351	1.2050064449044604619996328202343067139306113902297432933750887259357959080449396889e-27
352	1.0107004911880481000508309471215839034924513016430850610172278696774041144521139178e-27
353	8.4758254098259370288610045120514633940486534043420916464918181615375718669491185249e-28
354	7.1090847594832825650417269497365700463555738350079143397714254390616974076577926641e-28
355	5.9617615425867435421557310940743782289770082423887136899976548872102337866070267532e-28
356	5.0004020899869261263448995348120756209950221306107659530860625503562687032950646922e-28
357	4.1934084677903649743402874738162385530765856710040864221537364930186813891804338260e-28
358	3.5171928643920349222167969368006249877423712751766930737994372365163049760096750419e-28
359	2.9495767640548648673367875906341282581844701012792140157315188595963265806099159962e-28
360	2.4739302878235100598060542890854943241890866307842997143674180722586295841209794307e-28
361	2.0746852005567275452488679569358573524389904596639884151171306174761096981446175508e-28
362	1.7401182022988678907305454692749530974005167257808572958920674232284788934283264579e-28
363	1.4593003473616707369670924043252911092754827111254785809678434435233615306611061743e-28
364	1.2239679890742588471353016024107038703796726931614449394890718904915189444262597107e-28
365	1.0264484306310899638872246223008022410954121919599238314327990467277942129879423019e-28
366	8.6091720329278349097927460918908379718868764934663953027059699372145281569255261216e-29
367	7.2198729898318130577437021157093005713832114121822205095834916393663015700037298113e-29
368	6.0555379313312366088687666153401441091583669255886450128456520627280129192988224758e-29
369	5.0783421126796610711922313048130452393705114344912791505849155312322221104259607563e-29
370	4.2593574397134926662153243705920966228626833406308790078758284438281838581223664469e-29
371	3.5720236613639982463398639858964613633516648982598439663854085394937428329686273164e-29
372	2.9959562021884949860936571691119779764844854337533750067473779820719538909930739971e-29
373	2.5125035018622607907197881251794441156640171181346903621290640565882285536467074669e-29
374	2.1073023312403337998179932810240566336321306164941184626613132196043100761466244836e-29
375	1.7672541154017261856208474262858797325759476421053228281859990352002773574236701276e-29
376	1.4822390438482519668119129933039120843847924120126502331996288472814743243560562777e-29
377	1.2430577503938291271858285477081003598381521026783594401841002724900373033416729650e-29
378	1.0425806576422996830648833770802499460714876152074745227229468548427981120600683972e-29
379	8.7434652571172595702041140386646563821406487586096458723335819271431347831970761749e-30
380	7.3333276721255389705488612491500208083111924154769241357776117138418213438620770868e-30
381	6.1500104167152190681776861233091044858532189929646526161676773960288177554535257000e-30
382	5.1581329344486027291122701241000515791849721974105099591518258833288082961645182150e-30
383	4.3258165173366777624388160766134615340932614685356846010228756120364079502966990200e-30
384	3.6281395410095583920312934556944999196015436633847021924690639309186890334300356703e-30
385	3.0427082989758711140931470581095720906458371460395153870917088872778756786871423500e-30
386	2.5519692961303897902935932843872099633030275585763532910887585698973772973170014476e-30
387	2.1401909607250671853393131813005076879165413598903561570923264593626045305903202693e-30
